,Tb_model,Tb_mod_n,TimeStamp,epoc
301,149.3824937,135.4405039,2019-02-09T07:39:21.662351Z,1549715961.0
302,149.5077123,135.4749293,2019-02-09T08:39:21.662351Z,1549719561.0
303,149.4056559,135.3395053,2019-02-09T09:39:21.662351Z,1549723161.0
304,149.4426316,135.30310669999997,2019-02-09T10:39:21.662351Z,1549726761.0
305,149.57207590000002,135.3349382,2019-02-09T11:39:21.662351Z,1549730361.0
306,149.44979419999999,135.186589,2019-02-09T12:39:21.662351Z,1549733961.0
307,149.4196257,135.119664,2019-02-09T13:39:21.662351Z,1549737561.0
308,149.38985309999998,135.047639,2019-02-09T14:39:21.662351Z,1549741161.0
309,149.6962767,135.23092409999998,2019-02-09T15:39:21.662351Z,1549744761.0
310,149.5532801,135.0758244,2019-02-09T16:39:21.662351Z,1549748361.0
311,149.5514925,135.0173104,2019-02-09T17:39:21.662351Z,1549751961.0
312,149.728811,135.0967497,2019-02-09T18:39:21.662351Z,1549755561.0
313,149.72280469999998,135.0496821,2019-02-09T19:39:21.662351Z,1549759161.0
314,149.5497967,134.8674739,2019-02-09T20:39:21.662351Z,1549762761.0
315,149.68054619999998,134.9169263,2019-02-09T21:39:21.662351Z,1549766361.0
316,149.5955629,134.80944730000002,2019-02-09T22:39:21.662351Z,1549769961.0
317,149.6071347,134.77027780000003,2019-02-09T23:39:21.662351Z,1549773561.0
318,149.8168926,134.89245269999998,2019-02-10T00:39:21.662351Z,1549777161.0
319,150.0362386,135.0125549,2019-02-10T01:39:21.662351Z,1549780761.0
320,149.975888,134.935334,2019-02-10T02:39:21.662351Z,1549784361.0
321,150.21515209999998,135.090924,2019-02-10T03:39:21.662351Z,1549787961.0
322,150.1451171,135.0051133,2019-02-10T04:39:21.662351Z,1549791561.0
323,150.0917862,134.9335501,2019-02-10T05:39:21.662351Z,1549795161.0
324,149.99693080000003,134.83069719999997,2019-02-10T06:39:21.662351Z,1549798761.0
325,150.02899730000001,134.8316754,2019-02-10T07:39:21.662351Z,1549802361.0
326,150.2942584,135.0036362,2019-02-10T08:39:21.662351Z,1549805961.0
327,150.336916,135.0242665,2019-02-10T09:39:21.662351Z,1549809561.0
328,150.5027795,135.1300004,2019-02-10T10:39:21.662351Z,1549813161.0
329,150.68081980000002,135.2385263,2019-02-10T11:39:21.662351Z,1549816761.0
330,150.60466019999998,135.1694621,2019-02-10T12:39:21.662351Z,1549820361.0
331,150.7045069,135.22232590000002,2019-02-10T13:39:21.662351Z,1549823961.0
332,150.6885933,135.2018874,2019-02-10T14:39:21.662351Z,1549827561.0
333,150.6917244,135.1846417,2019-02-10T15:39:21.662351Z,1549831161.0
334,151.0551278,135.4464387,2019-02-10T16:39:21.662351Z,1549834761.0
335,151.279507,135.5971493,2019-02-10T17:39:21.662351Z,1549838361.0
336,151.3191626,135.6072679,2019-02-10T18:39:21.662351Z,1549841961.0
337,151.46845980000003,135.69266969999998,2019-02-10T19:39:21.662351Z,1549845561.0
338,151.57984330000002,135.74757030000004,2019-02-10T20:39:21.662351Z,1549849161.0
339,151.6951769,135.80855730000002,2019-02-10T21:39:21.662351Z,1549852761.0
340,151.8869222,135.9283602,2019-02-10T22:39:21.662351Z,1549856361.0
341,151.8257641,135.8655454,2019-02-10T23:39:21.662351Z,1549859961.0
342,152.0424276,136.0064007,2019-02-11T00:39:21.662351Z,1549863561.0
343,152.2866766,136.16236899999998,2019-02-11T01:39:21.662351Z,1549867161.0
344,152.20230800000002,136.0790142,2019-02-11T02:39:21.662351Z,1549870761.0
345,152.06648049999998,135.9524385,2019-02-11T03:39:21.662351Z,1549874361.0
346,152.0547884,135.91327009999998,2019-02-11T04:39:21.662351Z,1549877961.0
347,152.1932435,135.9841112,2019-02-11T05:39:21.662351Z,1549881561.0
348,152.236075,135.98688930000003,2019-02-11T06:39:21.662351Z,1549885161.0
349,152.0032709,135.77781299999998,2019-02-11T07:39:21.662351Z,1549888761.0
350,151.924743,135.68010280000001,2019-02-11T08:39:21.662351Z,1549892361.0
351,151.9923743,135.6877564,2019-02-11T09:39:21.662351Z,1549895961.0
352,151.87979819999998,135.57771630000002,2019-02-11T10:39:21.662351Z,1549899561.0
353,152.08151940000002,135.6963011,2019-02-11T11:39:21.662351Z,1549903161.0
354,151.8564939,135.4893102,2019-02-11T12:39:21.662351Z,1549906761.0
355,151.93642659999998,135.5159539,2019-02-11T13:39:21.662351Z,1549910361.0
356,151.97492419999998,135.50946100000002,2019-02-11T14:39:21.662351Z,1549913961.0
357,151.85587019999997,135.3770728,2019-02-11T15:39:21.662351Z,1549917561.0
358,151.8102355,135.3152596,2019-02-11T16:39:21.662351Z,1549921161.0
359,151.84848689999998,135.30661980000002,2019-02-11T17:39:21.662351Z,1549924761.0
360,151.8740822,135.2994986,2019-02-11T18:39:21.662351Z,1549928361.0
361,151.964909,135.339848,2019-02-11T19:39:21.662351Z,1549931961.0
362,151.86228559999998,135.245247,2019-02-11T20:39:21.662351Z,1549935561.0
363,151.73704990000002,135.13357040000002,2019-02-11T21:39:21.662351Z,1549939161.0
364,151.567243,134.9781271,2019-02-11T22:39:21.662351Z,1549942761.0
365,151.48999619999998,134.89497580000003,2019-02-11T23:39:21.662351Z,1549946361.0
366,151.40972580000002,134.8234122,2019-02-12T00:39:21.662351Z,1549949961.0
367,151.38812380000002,134.77790269999997,2019-02-12T01:39:21.662351Z,1549953561.0
368,151.6469067,134.9636767,2019-02-12T02:39:21.662351Z,1549957161.0
369,151.4367694,134.783567,2019-02-12T03:39:21.662351Z,1549960761.0
370,151.5605221,134.8590958,2019-02-12T04:39:21.662351Z,1549964361.0
371,151.605455,134.8826762,2019-02-12T05:39:21.662351Z,1549967961.0
372,151.85072780000002,135.05526650000002,2019-02-12T06:39:21.662351Z,1549971561.0
373,151.8496879,135.0571428,2019-02-12T07:39:21.662351Z,1549975161.0
374,151.92603640000002,135.1045062,2019-02-12T08:39:21.662351Z,1549978761.0
375,152.16464919999999,135.2740871,2019-02-12T09:39:21.662351Z,1549982361.0
376,152.14164730000002,135.2560468,2019-02-12T10:39:21.662351Z,1549985961.0
377,152.23711630000003,135.318157,2019-02-12T11:39:21.662351Z,1549989561.0
378,152.1424251,135.2489894,2019-02-12T12:39:21.662351Z,1549993161.0
379,151.9614858,135.10554109999998,2019-02-12T13:39:21.662351Z,1549996761.0
380,151.9938992,135.1328426,2019-02-12T14:39:21.662351Z,1550000361.0
381,152.175,135.2733437,2019-02-12T15:39:21.662351Z,1550003961.0
382,152.27472219999999,135.3516935,2019-02-12T16:39:21.662351Z,1550007561.0
383,152.1064248,135.2142159,2019-02-12T17:39:21.662351Z,1550011161.0
384,152.1624564,135.2446845,2019-02-12T18:39:21.662351Z,1550014761.0
385,152.115994,135.21433019999998,2019-02-12T19:39:21.662351Z,1550018361.0
386,152.02537880000003,135.1327677,2019-02-12T20:39:21.662351Z,1550021961.0
387,151.9250626,135.0574087,2019-02-12T21:39:21.662351Z,1550025561.0
388,151.8149084,134.9586918,2019-02-12T22:39:21.662351Z,1550029161.0
389,152.0139493,135.0884014,2019-02-12T23:39:21.662351Z,1550032761.0
390,152.32819719999998,135.3167663,2019-02-13T00:39:21.662351Z,1550036361.0
391,152.44330019999998,135.3889978,2019-02-13T01:39:21.662351Z,1550039961.0
392,152.42400940000002,135.3567636,2019-02-13T02:39:21.662351Z,1550043561.0
393,152.2338591,135.19279699999998,2019-02-13T03:39:21.662351Z,1550047161.0
394,152.1673486,135.1320566,2019-02-13T04:39:21.662351Z,1550050761.0
395,152.2681999,135.1956889,2019-02-13T05:39:21.662351Z,1550054361.0
396,152.2825033,135.1867915,2019-02-13T06:39:21.662351Z,1550057961.0
397,152.20461459999999,135.11305080000002,2019-02-13T07:39:21.662351Z,1550061561.0
398,151.96898769999999,134.9089377,2019-02-13T08:39:21.662351Z,1550065161.0
399,151.9579033,134.8668111,2019-02-13T09:39:21.662351Z,1550068761.0
400,151.88245590000002,134.7906394,2019-02-13T10:39:21.662351Z,1550072361.0
401,152.0908346,134.9218665,2019-02-13T11:39:21.662351Z,1550075961.0
402,152.05663169999997,134.87239509999998,2019-02-13T12:39:21.662351Z,1550079561.0
403,151.8198189,134.6688207,2019-02-13T13:39:21.662351Z,1550083161.0
404,151.791842,134.61712849999998,2019-02-13T14:39:21.662351Z,1550086761.0
405,151.619549,134.46051809999997,2019-02-13T15:39:21.662351Z,1550090361.0
406,151.7157395,134.5000251,2019-02-13T16:39:21.662351Z,1550093961.0
407,151.8148852,134.55336819999997,2019-02-13T17:39:21.662351Z,1550097561.0
408,151.7213858,134.4687833,2019-02-13T18:39:21.662351Z,1550101161.0
409,151.83431399999998,134.54180580000002,2019-02-13T19:39:21.662351Z,1550104761.0
410,151.65287,134.38106619999996,2019-02-13T20:39:21.662351Z,1550108361.0
411,151.5209241,134.2709273,2019-02-13T21:39:21.662351Z,1550111961.0
412,151.4525874,134.1979491,2019-02-13T22:39:21.662351Z,1550115561.0
413,151.26091530000002,134.0388378,2019-02-13T23:39:21.662351Z,1550119161.0
414,151.4728471,134.1841183,2019-02-14T00:39:21.662351Z,1550122761.0
415,151.5536841,134.23293619999998,2019-02-14T01:39:21.662351Z,1550126361.0
416,151.4295513,134.12869070000002,2019-02-14T02:39:21.662351Z,1550129961.0
417,151.5350679,134.1913588,2019-02-14T03:39:21.662351Z,1550133561.0
418,151.6331136,134.2543451,2019-02-14T04:39:21.662351Z,1550137161.0
419,151.73336909999998,134.32760880000004,2019-02-14T05:39:21.662351Z,1550140761.0
420,151.6822616,134.2931721,2019-02-14T06:39:21.662351Z,1550144361.0
421,151.8626604,134.42272930000001,2019-02-14T07:39:21.662351Z,1550147961.0
422,151.876072,134.4432852,2019-02-14T08:39:21.662351Z,1550151561.0
423,151.7151701,134.31927009999998,2019-02-14T09:39:21.662351Z,1550155161.0
424,151.9689749,134.52078500000002,2019-02-14T10:39:21.662351Z,1550158761.0
425,151.97070480000002,134.5184057,2019-02-14T11:39:21.662351Z,1550162361.0
426,152.1526582,134.6602977,2019-02-14T12:39:21.662351Z,1550165961.0
427,152.09692330000001,134.6294241,2019-02-14T13:39:21.662351Z,1550169561.0
428,152.3792626,134.84890990000002,2019-02-14T14:39:21.662351Z,1550173161.0
429,152.5495435,134.984653,2019-02-14T15:39:21.662351Z,1550176761.0
430,152.4431168,134.90568090000002,2019-02-14T16:39:21.662351Z,1550180361.0
431,152.7333526,135.1256246,2019-02-14T17:39:21.662351Z,1550183961.0
432,152.66741530000002,135.07713619999998,2019-02-14T18:39:21.662351Z,1550187561.0
433,152.69661440000002,135.1121126,2019-02-14T19:39:21.662351Z,1550191161.0
434,152.7750139,135.1626822,2019-02-14T20:39:21.662351Z,1550194761.0
435,152.7045014,135.119105,2019-02-14T21:39:21.662351Z,1550198361.0
436,152.9915446,135.3338574,2019-02-14T22:39:21.662351Z,1550201961.0
437,153.0579581,135.37954209999998,2019-02-14T23:39:21.662351Z,1550205561.0
438,153.0845115,135.392054,2019-02-15T00:39:21.662351Z,1550209161.0
439,153.0733758,135.37847019999998,2019-02-15T01:39:21.662351Z,1550212761.0
440,153.23927419999998,135.50210880000003,2019-02-15T02:39:21.662351Z,1550216361.0
441,153.149972,135.4204338,2019-02-15T03:39:21.662351Z,1550219961.0
442,153.2561105,135.4883987,2019-02-15T04:39:21.662351Z,1550223561.0
443,153.42010369999997,135.5963046,2019-02-15T05:39:21.662351Z,1550227161.0
444,153.21526310000002,135.42598,2019-02-15T06:39:21.662351Z,1550230761.0
445,152.95968280000002,135.2107219,2019-02-15T07:39:21.662351Z,1550234361.0
446,153.0015493,135.2315495,2019-02-15T08:39:21.662351Z,1550237961.0
447,152.7365273,135.0061427,2019-02-15T09:39:21.662351Z,1550241561.0
448,152.75815880000002,134.9951159,2019-02-15T10:39:21.662351Z,1550245161.0
449,152.78557130000002,135.00087240000002,2019-02-15T11:39:21.662351Z,1550248761.0
450,152.59930400000002,134.8311371,2019-02-15T12:39:21.662351Z,1550252361.0
451,152.5141372,134.7488326,2019-02-15T13:39:21.662351Z,1550255961.0
452,152.7260016,134.8735408,2019-02-15T14:39:21.662351Z,1550259561.0
453,152.67494340000002,134.81063569999998,2019-02-15T15:39:21.662351Z,1550263161.0
454,152.6965481,134.788611,2019-02-15T16:39:21.662351Z,1550266761.0
455,152.5911264,134.6811687,2019-02-15T17:39:21.662351Z,1550270361.0
456,152.57055219999998,134.64251330000002,2019-02-15T18:39:21.662351Z,1550273961.0
457,152.5699385,134.6251114,2019-02-15T19:39:21.662351Z,1550277561.0
458,152.7878577,134.7700943,2019-02-15T20:39:21.662351Z,1550281161.0
459,152.9631225,134.8698852,2019-02-15T21:39:21.662351Z,1550284761.0
460,153.1043478,134.96060730000002,2019-02-15T22:39:21.662351Z,1550288361.0
461,153.1610487,134.98214380000002,2019-02-15T23:39:21.662351Z,1550291961.0
462,153.05583159999998,134.88006299999998,2019-02-16T00:39:21.662351Z,1550295561.0
463,153.12673669999998,134.9281207,2019-02-16T01:39:21.662351Z,1550299161.0
464,153.0908348,134.8833893,2019-02-16T02:39:21.662351Z,1550302761.0
465,153.17145359999998,134.9370695,2019-02-16T03:39:21.662351Z,1550306361.0
466,153.054624,134.84135049999998,2019-02-16T04:39:21.662351Z,1550309961.0
467,153.2341954,134.96600769999998,2019-02-16T05:39:21.662351Z,1550313561.0
468,153.19893190000002,134.9262093,2019-02-16T06:39:21.662351Z,1550317161.0
469,153.10992969999998,134.8495265,2019-02-16T07:39:21.662351Z,1550320761.0
470,153.3348368,135.0141855,2019-02-16T08:39:21.662351Z,1550324361.0
471,153.5172436,135.136331,2019-02-16T09:39:21.662351Z,1550327961.0
472,153.4622783,135.1096985,2019-02-16T10:39:21.662351Z,1550331561.0
473,153.4330688,135.0970439,2019-02-16T11:39:21.662351Z,1550335161.0
474,153.3835112,135.0570743,2019-02-16T12:39:21.662351Z,1550338761.0
475,153.6887932,135.29491389999998,2019-02-16T13:39:21.662351Z,1550342361.0
476,153.8298625,135.39577230000003,2019-02-16T14:39:21.662351Z,1550345961.0
477,153.9779935,135.50561159999998,2019-02-16T15:39:21.662351Z,1550349561.0
478,154.15485230000002,135.63479990000002,2019-02-16T16:39:21.662351Z,1550353161.0
479,154.1818843,135.65653700000001,2019-02-16T17:39:21.662351Z,1550356761.0
480,154.4111374,135.8350239,2019-02-16T18:39:21.662351Z,1550360361.0
481,154.3933523,135.8299596,2019-02-16T19:39:21.662351Z,1550363961.0
482,154.383467,135.8124092,2019-02-16T20:39:21.662351Z,1550367561.0
483,154.49643899999998,135.88883669999998,2019-02-16T21:39:21.662351Z,1550371161.0
484,154.6770888,136.010381,2019-02-16T22:39:21.662351Z,1550374761.0
485,154.62249939999998,135.9664095,2019-02-16T23:39:21.662351Z,1550378361.0
486,154.6526577,135.98996709999997,2019-02-17T00:39:21.662351Z,1550381961.0
487,154.82009409999998,136.103501,2019-02-17T01:39:21.662351Z,1550385561.0
488,154.7006889,136.01350730000001,2019-02-17T02:39:21.662351Z,1550389161.0
489,154.9099544,136.1538648,2019-02-17T03:39:21.662351Z,1550392761.0
490,155.0636231,136.25125500000001,2019-02-17T04:39:21.662351Z,1550396361.0
491,154.9246095,136.13764799999998,2019-02-17T05:39:21.662351Z,1550399961.0
492,154.8539017,136.0717075,2019-02-17T06:39:21.662351Z,1550403561.0
493,155.04421340000002,136.1973836,2019-02-17T07:39:21.662351Z,1550407161.0
494,154.94203380000002,136.09187260000002,2019-02-17T08:39:21.662351Z,1550410761.0
495,154.7202207,135.8995402,2019-02-17T09:39:21.662351Z,1550414361.0
496,154.53077480000002,135.73684450000002,2019-02-17T10:39:21.662351Z,1550417961.0
497,154.394894,135.6030145,2019-02-17T11:39:21.662351Z,1550421561.0
498,154.53892150000001,135.68629769999998,2019-02-17T12:39:21.662351Z,1550425161.0
499,154.4976806,135.6261122,2019-02-17T13:39:21.662351Z,1550428761.0
500,154.35284230000002,135.4978428,2019-02-17T14:39:21.662351Z,1550432361.0
501,154.1177175,135.2939043,2019-02-17T15:39:21.662351Z,1550435961.0
502,154.0640977,135.23750259999997,2019-02-17T16:39:21.662351Z,1550439561.0
503,153.8731155,135.0759253,2019-02-17T17:39:21.662351Z,1550443161.0
504,154.1406049,135.26034199999998,2019-02-17T18:39:21.662351Z,1550446761.0
505,153.8916243,135.05371709999997,2019-02-17T19:39:21.662351Z,1550450361.0
506,154.04227219999999,135.1376916,2019-02-17T20:39:21.662351Z,1550453961.0
507,154.2572754,135.2883274,2019-02-17T21:39:21.662351Z,1550457561.0
508,154.0542094,135.1196734,2019-02-17T22:39:21.662351Z,1550461161.0
509,154.35910890000002,135.34117369999998,2019-02-17T23:39:21.662351Z,1550464761.0
510,154.16279540000002,135.18024230000003,2019-02-18T00:39:21.662351Z,1550468361.0
511,154.3198278,135.2809504,2019-02-18T01:39:21.662351Z,1550471961.0
512,154.1200995,135.1236855,2019-02-18T02:39:21.662351Z,1550475561.0
513,154.2737238,135.22540669999998,2019-02-18T03:39:21.662351Z,1550479161.0
514,154.4205358,135.32505940000001,2019-02-18T04:39:21.662351Z,1550482761.0
515,154.2565767,135.19990869999998,2019-02-18T05:39:21.662351Z,1550486361.0
516,154.1238738,135.10185,2019-02-18T06:39:21.662351Z,1550489961.0
517,154.01978480000002,135.0292235,2019-02-18T07:39:21.662351Z,1550493561.0
518,154.06139850000002,135.0674493,2019-02-18T08:39:21.662351Z,1550497161.0
519,154.2446665,135.2172802,2019-02-18T09:39:21.662351Z,1550500761.0
520,154.5724492,135.474956,2019-02-18T10:39:21.662351Z,1550504361.0
521,154.83537819999998,135.68258459999998,2019-02-18T11:39:21.662351Z,1550507961.0
522,154.7533421,135.6365866,2019-02-18T12:39:21.662351Z,1550511561.0
523,154.73940359999997,135.64306299999998,2019-02-18T13:39:21.662351Z,1550515161.0
524,154.7382479,135.64714809999998,2019-02-18T14:39:21.662351Z,1550518761.0
525,154.7134531,135.6329436,2019-02-18T15:39:21.662351Z,1550522361.0
526,154.7371081,135.6550665,2019-02-18T16:39:21.662351Z,1550525961.0
527,155.0104012,135.8700622,2019-02-18T17:39:21.662351Z,1550529561.0
528,155.1159009,135.950196,2019-02-18T18:39:21.662351Z,1550533161.0
529,155.43498390000002,136.19431519999998,2019-02-18T19:39:21.662351Z,1550536761.0
530,155.68576480000002,136.3860318,2019-02-18T20:39:21.662351Z,1550540361.0
531,155.7669895,136.4462353,2019-02-18T21:39:21.662351Z,1550543961.0
532,155.6349226,136.34840269999998,2019-02-18T22:39:21.662351Z,1550547561.0
533,155.6610463,136.37492319999998,2019-02-18T23:39:21.662351Z,1550551161.0
534,155.673668,136.3875845,2019-02-19T00:39:21.662351Z,1550554761.0
535,155.6758391,136.3804505,2019-02-19T01:39:21.662351Z,1550558361.0
536,155.77135330000002,136.4393603,2019-02-19T02:39:21.662351Z,1550561961.0
537,155.6396095,136.3362182,2019-02-19T03:39:21.662351Z,1550565561.0
538,155.6185051,136.3120701,2019-02-19T04:39:21.662351Z,1550569161.0
539,155.57312969999998,136.25741969999999,2019-02-19T05:39:21.662351Z,1550572761.0
540,155.70545990000002,136.34094319999997,2019-02-19T06:39:21.662351Z,1550576361.0
541,155.6436821,136.28150359999998,2019-02-19T07:39:21.662351Z,1550579961.0
542,155.51205880000003,136.16072549999998,2019-02-19T08:39:21.662351Z,1550583561.0
543,155.41233259999998,136.0587137,2019-02-19T09:39:21.662351Z,1550587161.0
544,155.5850511,136.1655615,2019-02-19T10:39:21.662351Z,1550590761.0
545,155.6677199,136.20281359999998,2019-02-19T11:39:21.662351Z,1550594361.0
546,155.6838725,136.1882,2019-02-19T12:39:21.662351Z,1550597961.0
547,155.7016236,136.17103390000003,2019-02-19T13:39:21.662351Z,1550601561.0
548,155.7445412,136.17634650000002,2019-02-19T14:39:21.662351Z,1550605161.0
549,155.5089603,135.9873555,2019-02-19T15:39:21.662351Z,1550608761.0
550,155.5339759,135.988317,2019-02-19T16:39:21.662351Z,1550612361.0
551,155.59094119999997,136.0021227,2019-02-19T17:39:21.662351Z,1550615961.0
552,155.5099689,135.9218864,2019-02-19T18:39:21.662351Z,1550619561.0
553,155.3902087,135.8220584,2019-02-19T19:39:21.662351Z,1550623161.0
554,155.4058809,135.81009530000003,2019-02-19T20:39:21.662351Z,1550626761.0
555,155.4048926,135.7979074,2019-02-19T21:39:21.662351Z,1550630361.0
556,155.46742780000002,135.8371972,2019-02-19T22:39:21.662351Z,1550633961.0
557,155.43759540000002,135.8197719,2019-02-19T23:39:21.662351Z,1550637561.0
558,155.5695656,135.9170676,2019-02-20T00:39:21.662351Z,1550641161.0
559,155.5189334,135.8838754,2019-02-20T01:39:21.662351Z,1550644761.0
560,155.2820712,135.698151,2019-02-20T02:39:21.662351Z,1550648361.0
561,155.1472241,135.5890149,2019-02-20T03:39:21.662351Z,1550651961.0
562,154.9944564,135.4800138,2019-02-20T04:39:21.662351Z,1550655561.0
563,154.879766,135.3976124,2019-02-20T05:39:21.662351Z,1550659161.0
564,154.6577116,135.2332286,2019-02-20T06:39:21.662351Z,1550662761.0
565,154.5694177,135.1809186,2019-02-20T07:39:21.662351Z,1550666361.0
566,154.3798181,135.0443736,2019-02-20T08:39:21.662351Z,1550669961.0
567,154.6068069,135.22911090000002,2019-02-20T09:39:21.662351Z,1550673561.0
568,154.7274021,135.3283166,2019-02-20T10:39:21.662351Z,1550677161.0
569,154.93742930000002,135.4899594,2019-02-20T11:39:21.662351Z,1550680761.0
570,155.1979165,135.6983406,2019-02-20T12:39:21.662351Z,1550684361.0
571,155.20281809999997,135.7216082,2019-02-20T13:39:21.662351Z,1550687961.0
572,155.07001780000002,135.63231090000002,2019-02-20T14:39:21.662351Z,1550691561.0
573,155.2597814,135.78707169999998,2019-02-20T15:39:21.662351Z,1550695161.0
574,155.3116752,135.83439199999998,2019-02-20T16:39:21.662351Z,1550698761.0
575,155.6093145,136.07146709999998,2019-02-20T17:39:21.662351Z,1550702361.0
576,155.64213830000003,136.09688530000003,2019-02-20T18:39:21.662351Z,1550705961.0
577,155.652717,136.12009799999998,2019-02-20T19:39:21.662351Z,1550709561.0
578,155.9122438,136.31696519999997,2019-02-20T20:39:21.662351Z,1550713161.0
579,155.69576990000002,136.1552168,2019-02-20T21:39:21.662351Z,1550716761.0
580,155.7480517,136.2007279,2019-02-20T22:39:21.662351Z,1550720361.0
581,155.69747969999997,136.1603764,2019-02-20T23:39:21.662351Z,1550723961.0
582,155.7078881,136.1664553,2019-02-21T00:39:21.662351Z,1550727561.0
583,155.6305313,136.1150139,2019-02-21T01:39:21.662351Z,1550731161.0
584,155.734099,136.1853131,2019-02-21T02:39:21.662351Z,1550734761.0
585,155.8864466,136.29491299999998,2019-02-21T03:39:21.662351Z,1550738361.0
586,155.924616,136.31300890000003,2019-02-21T04:39:21.662351Z,1550741961.0
587,155.82176189999998,136.2206103,2019-02-21T05:39:21.662351Z,1550745561.0
588,155.9552705,136.31285649999998,2019-02-21T06:39:21.662351Z,1550749161.0
589,155.7893948,136.1694984,2019-02-21T07:39:21.662351Z,1550752761.0
590,155.6518604,136.06148169999997,2019-02-21T08:39:21.662351Z,1550756361.0
591,155.6170634,136.0326446,2019-02-21T09:39:21.662351Z,1550759961.0
592,155.3399119,135.80489730000002,2019-02-21T10:39:21.662351Z,1550763561.0
593,155.3797475,135.82525049999998,2019-02-21T11:39:21.662351Z,1550767161.0
594,155.24572759999998,135.70037140000002,2019-02-21T12:39:21.662351Z,1550770761.0
595,155.3812796,135.7783242,2019-02-21T13:39:21.662351Z,1550774361.0
596,155.5469736,135.8853348,2019-02-21T14:39:21.662351Z,1550777961.0
597,155.5523914,135.88226550000002,2019-02-21T15:39:21.662351Z,1550781561.0
598,155.34390269999997,135.71272869999999,2019-02-21T16:39:21.662351Z,1550785161.0
599,155.2627167,135.6378251,2019-02-21T17:39:21.662351Z,1550788761.0
600,155.1500731,135.5460811,2019-02-21T18:39:21.662351Z,1550792361.0
